Application rate	PFT	year	mean.10	min.10	max.10	mean.10_20	min.10_20	max.10_20	mean.20_30	min.20_30	max.20_30	mean.30_40	min.30_40	max.30_40	mean.40_50	min.40_50	max.40_50	mean.50	min.50	max.50
1	MSCTcl2p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl3p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSITcl4p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	SECTcl3p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
